2017-05-30 01:46:23.121080	/	633003
2017-05-30 02:46:23.215659	/	633054
2017-05-30 03:46:23.284858	/	633169
2017-05-30 04:46:23.334594	/	633369
2017-05-30 05:46:23.421804	/	633502
2017-05-30 06:46:23.498967	/	633536
2017-05-30 07:46:23.582395	/	633641
2017-05-30 08:46:23.617343	/	633784
2017-05-30 09:46:23.706355	/	633861
2017-05-30 10:46:23.807767	/	633953
2017-05-30 11:46:23.875853	/	633798
2017-05-30 12:46:23.977011	/	633779
2017-05-30 13:46:24.073694	/	633845
2017-05-30 14:46:24.134389	/	633905
2017-05-30 15:46:24.235829	/	633970
2017-05-30 16:46:24.302390	/	634023
2017-05-30 17:46:24.402156	/	634055
2017-05-30 18:46:24.501446	/	634123
2017-05-30 19:46:24.546588	/	634157
2017-05-30 20:46:24.624602	/	634198
2017-05-30 21:46:24.698388	/	634245
2017-05-30 22:46:24.786251	/	634341
2017-05-30 23:46:24.884504	/	634267
2017-05-31 00:46:24.986330	/	634324
2017-05-31 01:46:25.026603	/	634379
2017-05-31 02:46:25.105212	/	634439
2017-05-31 03:46:25.206173	/	634528
2017-05-31 04:46:25.262089	/	634635
2017-05-31 05:46:25.350096	/	634748
2017-05-31 06:46:25.443017	/	634853
2017-05-31 07:46:25.482288	/	634927
2017-05-31 08:46:25.582186	/	634991
2017-05-31 09:46:25.683072	/	635070
2017-05-31 10:46:25.770456	/	635174
2017-05-31 11:46:25.814077	/	635264
2017-05-31 12:46:25.909879	/	635354
2017-05-31 13:46:25.987903	/	635417
2017-05-31 14:46:25.999463	/	635506
2017-05-31 15:46:26.062415	/	635582
2017-05-31 16:46:26.109240	/	635660
2017-05-31 17:46:26.186502	/	635731
2017-05-31 18:46:26.201586	/	635804
2017-05-31 19:46:26.263625	/	635843
2017-05-31 20:46:26.328318	/	635886
2017-05-31 21:46:26.381486	/	635928
2017-05-31 22:46:31.124503	/	635979
2017-05-31 23:46:39.086901	/	636025
2017-06-01 00:47:54.328276	/	636068
2017-06-01 01:47:54.431487	/	636100
2017-06-01 02:47:54.985694	/	636174
2017-06-01 03:47:56.385487	/	636236
2017-06-01 04:47:56.461797	/	636421
2017-06-01 05:47:56.562917	/	636540
2017-06-01 06:47:56.662064	/	636654
2017-06-01 07:47:56.666042	/	636791
2017-06-01 08:47:56.763575	/	636955
2017-06-01 09:47:56.863928	/	637040
2017-06-01 10:47:56.955813	/	637153
2017-06-01 11:47:57.004163	/	637314
2017-06-01 12:47:57.022665	/	637479
2017-06-01 13:47:57.030407	/	637615
2017-06-01 14:47:57.114892	/	637699
2017-06-01 15:47:57.118436	/	637777
2017-06-01 16:47:57.219817	/	637846
2017-06-01 17:47:57.286763	/	637900
2017-06-01 18:47:57.385002	/	637962
2017-06-01 19:47:57.470891	/	638017
2017-06-01 20:47:57.517595	/	638063
2017-06-01 21:47:57.618220	/	638100
2017-06-01 22:47:57.708897	/	638166
2017-06-01 23:47:57.803184	/	637944
2017-06-02 00:47:57.894550	/	637988
2017-06-02 01:47:57.916255	/	638023
2017-06-02 02:47:57.929401	/	638079
2017-06-02 03:47:57.939032	/	638192
2017-06-02 04:47:57.989444	/	638287
2017-06-02 05:47:58.077807	/	638396
2017-06-02 06:47:58.138880	/	638479
2017-06-02 07:47:58.241624	/	638552
2017-06-02 08:47:58.336146	/	638658
2017-06-02 09:47:58.356235	/	638743
2017-06-02 10:47:58.456051	/	638854
2017-06-02 11:47:58.557360	/	638947
2017-06-02 12:47:58.566161	/	639026
2017-06-02 13:47:58.669265	/	639113
2017-06-02 14:47:58.736162	/	639206
2017-06-02 15:47:58.807755	/	639248
2017-06-02 16:47:58.860252	/	639314
2017-06-02 17:47:58.961552	/	639394
2017-06-02 18:47:59.047985	/	639446
2017-06-02 19:47:59.116163	/	639478
2017-06-02 20:47:59.179343	/	639501
2017-06-02 21:47:59.280540	/	639523
2017-06-02 22:47:59.308377	/	639546
2017-06-02 23:47:59.321234	/	639583
2017-06-03 00:47:59.413345	/	639614
2017-06-03 01:47:59.514721	/	639643
2017-06-03 02:47:59.615960	/	639665
2017-06-03 03:47:59.705589	/	639695
2017-06-03 04:47:59.763723	/	639721
2017-06-03 05:47:59.850407	/	639784
2017-06-03 06:47:59.943127	/	639847
2017-06-03 07:48:00.033872	/	639870
2017-06-03 08:48:00.047420	/	639892
2017-06-03 09:48:00.104392	/	639938
2017-06-03 10:48:00.183659	/	639981
2017-06-03 11:48:00.185410	/	640018
2017-06-03 12:48:00.264590	/	640052
2017-06-03 13:48:00.342424	/	640082
2017-06-03 14:48:00.420769	/	640117
2017-06-03 15:48:00.519806	/	640167
2017-06-03 16:48:00.532036	/	640214
2017-06-03 17:48:00.554732	/	640238
2017-06-03 18:48:00.650482	/	640270
2017-06-03 19:48:00.698550	/	640298
2017-06-03 20:48:00.795259	/	640332
2017-06-03 21:48:00.889356	/	640346
2017-06-03 22:48:00.991988	/	640382
2017-06-03 23:48:01.088993	/	640412
2017-06-04 00:48:01.099141	/	640430
2017-06-04 01:48:01.184225	/	640455
2017-06-04 02:48:01.230295	/	640484
2017-06-04 03:48:01.286889	/	640508
2017-06-04 04:48:01.374086	/	640543
2017-06-04 05:48:01.474483	/	640581
2017-06-04 06:48:01.521280	/	640639
2017-06-04 07:48:01.563566	/	640697
2017-06-04 08:48:01.609827	/	640374
2017-06-04 09:48:01.680347	/	640398
2017-06-04 10:48:01.717434	/	640425
2017-06-04 11:48:01.794399	/	640492
2017-06-04 12:48:01.820544	/	640548
2017-06-04 13:48:01.921911	/	640487
2017-06-04 14:48:01.940073	/	640475
2017-06-04 15:48:01.950187	/	640514
2017-06-04 16:48:02.052858	/	640565
2017-06-04 17:48:02.144645	/	640324
2017-06-04 18:48:02.188274	/	640328
2017-06-04 19:48:02.291198	/	640320
2017-06-04 20:48:02.392619	/	640332
2017-06-04 21:48:02.482410	/	640336
2017-06-04 22:48:02.484039	/	640324
2017-06-04 23:48:02.491676	/	640349
2017-06-05 00:48:02.553229	/	640386
2017-06-05 01:48:02.577159	/	640423
2017-06-05 02:48:02.673211	/	640475
2017-06-05 03:48:02.709261	/	640545
2017-06-05 04:48:02.745661	/	640748
2017-06-05 05:48:02.834316	/	640989
2017-06-05 06:48:02.929275	/	641082
2017-06-05 07:48:03.026484	/	641175
2017-06-05 08:48:03.105414	/	641264
2017-06-05 09:48:03.162310	/	641365
2017-06-05 10:48:03.201570	/	641332
2017-06-05 11:48:03.268486	/	641391
2017-06-05 12:48:03.290088	/	641443
2017-06-05 13:48:03.331418	/	641527
2017-06-05 14:48:03.387570	/	641542
2017-06-05 15:48:03.453488	/	641576
2017-06-05 16:48:03.539119	/	641437
2017-06-05 17:48:03.587624	/	641520
2017-06-05 18:48:03.647294	/	641587
2017-06-05 19:48:03.735832	/	641617
2017-06-05 20:48:03.808081	/	641653
2017-06-05 21:48:03.839093	/	641679
2017-06-05 22:48:03.842423	/	641740
2017-06-05 23:48:03.942110	/	641729
2017-06-06 00:48:03.972253	/	641791
2017-06-06 01:48:04.075015	/	641852
2017-06-06 02:48:04.169737	/	641898
2017-06-06 03:48:04.255672	/	641968
2017-06-06 04:48:04.326924	/	642171
2017-06-06 05:48:04.377741	/	642357
2017-06-06 06:48:04.477416	/	642490
2017-06-06 07:48:04.544480	/	642589
2017-06-06 08:48:04.645788	/	642699
2017-06-06 09:48:04.726555	/	642764
2017-06-06 10:48:04.788020	/	642891
2017-06-06 11:48:04.804149	/	642986
2017-06-06 12:48:04.842240	/	643002
2017-06-06 13:48:04.913463	/	643055
2017-06-06 14:48:05.014998	/	643075
2017-06-06 15:48:05.098642	/	643153
2017-06-06 16:48:05.148833	/	643238
2017-06-06 17:48:05.222406	/	643315
2017-06-06 18:48:05.282725	/	643381
2017-06-06 19:48:05.344602	/	643424
2017-06-06 20:48:05.421246	/	643464
2017-06-06 21:48:05.506429	/	643500
2017-06-06 22:48:05.603552	/	643541
2017-06-06 23:48:05.702380	/	643444
2017-06-07 00:48:05.794184	/	643460
2017-06-07 01:48:05.894073	/	643502
2017-06-07 02:48:05.968299	/	643563
2017-06-07 03:48:06.007978	/	643628
2017-06-07 04:48:06.104569	/	643745
2017-06-07 05:48:06.155200	/	643850
2017-06-07 06:48:06.167339	/	643920
2017-06-07 07:48:06.215952	/	644001
2017-06-07 08:48:06.227721	/	644111
2017-06-07 09:48:06.280292	/	644278
2017-06-07 10:48:06.373468	/	644482
2017-06-07 11:48:06.410816	/	644601
2017-06-07 12:48:06.510092	/	644683
2017-06-07 13:48:06.524721	/	644758
2017-06-07 14:48:06.556215	/	644823
2017-06-07 15:48:06.637133	/	644892
2017-06-07 16:48:06.736115	/	644957
2017-06-07 17:48:06.786299	/	645031
2017-06-07 18:48:06.851394	/	645128
2017-06-07 19:48:06.952638	/	645190
2017-06-07 20:48:07.039098	/	645217
2017-06-07 21:48:07.160518	/	645252
2017-06-07 22:48:08.464918	/	645279
2017-06-07 23:48:12.279283	/	645064
2017-06-08 00:48:13.844201	/	645099
2017-06-08 01:48:15.167246	/	645163
2017-06-08 02:48:19.262496	/	645239
2017-06-08 03:48:21.490099	/	645377
2017-06-08 04:48:23.254444	/	645479
2017-06-08 05:48:24.576630	/	645591
2017-06-08 06:48:28.886138	/	645667
2017-06-08 07:48:32.123768	/	645751
2017-06-08 08:48:38.396823	/	645885
2017-06-08 09:48:41.420874	/	646008
2017-06-08 10:48:42.545407	/	646131
2017-06-08 11:48:47.519537	/	646227
2017-06-08 12:48:52.812757	/	646316
2017-06-08 13:48:54.006338	/	646375
2017-06-08 14:48:55.011587	/	646442
2017-06-08 15:48:56.109994	/	646524
2017-06-08 16:48:57.059586	/	646582
2017-06-08 17:48:58.083232	/	646635
2017-06-08 18:48:59.098185	/	646677
2017-06-08 19:48:59.628835	/	646742
2017-06-08 20:49:01.310586	/	646787
2017-06-08 21:49:04.994428	/	646834
2017-06-08 22:49:05.073598	/	646882
2017-06-08 23:49:05.091451	/	646888
2017-06-09 00:49:05.135829	/	646918
2017-06-09 01:49:05.184216	/	646953
2017-06-09 02:49:05.238737	/	647013
2017-06-09 03:49:05.339751	/	647129
2017-06-09 04:49:05.370128	/	647211
2017-06-09 05:49:05.431704	/	647336
2017-06-09 06:49:05.530970	/	647423
2017-06-09 07:49:05.585774	/	647511
2017-06-09 08:49:05.626194	/	647604
2017-06-09 09:49:05.732040	/	647670
2017-06-09 10:49:05.896460	/	647794
2017-06-09 11:49:06.167633	/	647867
2017-06-09 12:49:06.449002	/	647949
2017-06-09 13:49:06.494366	/	648006
2017-06-09 14:49:06.597190	/	648050
2017-06-09 15:49:06.605854	/	648120
2017-06-09 16:49:06.684289	/	648178
2017-06-09 17:49:06.771294	/	648231
2017-06-09 18:49:06.823300	/	648277
2017-06-09 19:49:19.250577	/	648319
2017-06-09 20:49:45.872370	/	648350
2017-06-09 21:49:55.291347	/	648386
2017-06-09 22:49:56.440600	/	648398
2017-06-09 23:49:56.514311	/	648421
2017-06-10 00:49:56.604947	/	648445
2017-06-10 01:49:56.662139	/	648463
2017-06-10 02:49:56.752189	/	648492
2017-06-10 03:49:56.777490	/	648518
2017-06-10 04:49:56.802122	/	648547
2017-06-10 05:49:56.893511	/	648597
2017-06-10 06:49:56.994430	/	648632
2017-06-10 07:49:57.067438	/	648651
2017-06-10 08:49:57.152961	/	648687
2017-06-10 09:49:57.177638	/	648721
2017-06-10 10:49:57.210286	/	648761
2017-06-10 11:49:57.301175	/	648802
2017-06-10 12:49:57.368949	/	648852
2017-06-10 13:49:57.449555	/	648891
2017-06-10 14:49:57.551022	/	648931
2017-06-10 15:49:57.618995	/	648965
2017-06-10 16:49:57.711395	/	649002
2017-06-10 17:49:57.793718	/	649027
2017-06-10 18:49:57.895062	/	649056
2017-06-10 19:49:57.994224	/	649083
2017-06-10 20:49:58.070722	/	649110
2017-06-10 21:49:58.172101	/	649138
2017-06-10 22:49:58.273357	/	649172
2017-06-10 23:49:58.374173	/	649196
2017-06-11 00:49:58.381508	/	649220
2017-06-11 01:49:58.456416	/	649250
2017-06-11 02:49:58.494378	/	649269
2017-06-11 03:49:58.595712	/	649300
2017-06-11 04:49:58.643714	/	649338
2017-06-11 05:49:58.744786	/	649378
2017-06-11 06:49:58.836150	/	649444
2017-06-11 07:49:58.919403	/	649059
2017-06-11 08:49:58.932698	/	649037
2017-06-11 09:49:58.994342	/	649059
2017-06-11 10:49:59.090663	/	649100
2017-06-11 11:49:59.145655	/	649141
2017-06-11 12:49:59.237077	/	649169
2017-06-11 13:49:59.301364	/	649096
2017-06-11 14:49:59.384959	/	649137
2017-06-11 15:49:59.430727	/	649167
2017-06-11 16:49:59.450407	/	649189
2017-06-11 17:49:59.494394	/	649223
2017-06-11 18:49:59.595809	/	649253
2017-06-11 19:49:59.694157	/	649291
2017-06-11 20:49:59.795462	/	649320
2017-06-11 21:49:59.866728	/	649350
2017-06-11 22:49:59.948290	/	649391
2017-06-11 23:50:00.050136	/	649440
2017-06-12 00:50:00.140825	/	649482
2017-06-12 01:50:00.243471	/	649529
2017-06-12 02:50:00.339328	/	649599
2017-06-12 03:50:00.438174	/	649670
2017-06-12 04:50:00.506328	/	649754
2017-06-12 05:50:00.555385	/	649818
2017-06-12 06:50:00.590788	/	649907
2017-06-12 07:50:00.592774	/	650002
2017-06-12 08:50:00.667265	/	649832
2017-06-12 09:50:00.701200	/	649916
2017-06-12 10:50:00.802446	/	649989
2017-06-12 11:50:00.903554	/	650065
2017-06-12 12:50:01.004804	/	650108
2017-06-12 13:50:01.011332	/	650195
2017-06-12 14:50:01.111113	/	650268
2017-06-12 15:50:01.115986	/	650362
2017-06-12 16:50:01.205290	/	650436
2017-06-12 17:50:01.297315	/	650454
2017-06-12 18:50:01.398449	/	650542
2017-06-12 19:50:01.489717	/	650592
2017-06-12 20:50:01.586271	/	650629
2017-06-12 21:50:01.681802	/	650659
2017-06-12 22:50:01.780588	/	650690
2017-06-12 23:50:01.810100	/	650716
2017-06-13 00:50:01.890184	/	650763
2017-06-13 01:50:01.987177	/	650790
2017-06-13 02:50:02.088447	/	650853
2017-06-13 03:50:02.102714	/	650955
2017-06-13 04:50:02.135273	/	651062
2017-06-13 05:50:02.147019	/	651199
2017-06-13 06:50:02.191272	/	651298
2017-06-13 07:50:02.292702	/	651388
2017-06-13 08:50:02.373246	/	651509
2017-06-13 09:50:02.454420	/	651395
2017-06-13 10:50:02.557189	/	651462
2017-06-13 11:50:02.639271	/	651548
2017-06-13 12:50:02.738442	/	651688
2017-06-13 13:50:02.783482	/	651709
2017-06-13 14:50:02.857845	/	651815
2017-06-13 15:50:02.940378	/	651971
2017-06-13 16:50:03.041691	/	652053
2017-06-13 17:50:03.137358	/	652129
2017-06-13 18:50:03.238876	/	652190
2017-06-13 19:50:03.341659	/	652251
2017-06-13 20:50:03.419233	/	652294
2017-06-13 21:50:03.506233	/	652306
2017-06-13 22:50:03.596299	/	652350
2017-06-13 23:50:03.655506	/	652404
2017-06-14 00:50:03.758065	/	652463
2017-06-14 01:50:03.827153	/	652531
2017-06-14 02:50:03.867780	/	652610
2017-06-14 03:50:03.885657	/	652750
2017-06-14 04:50:03.980150	/	652835
2017-06-14 05:50:04.079698	/	652932
2017-06-14 06:50:04.180819	/	653039
2017-06-14 07:50:04.279213	/	653114
2017-06-14 08:50:04.346062	/	653207
2017-06-14 09:50:04.439693	/	653279
2017-06-14 10:50:04.513878	/	653397
2017-06-14 11:50:04.552612	/	653494
2017-06-14 12:50:04.651017	/	653595
2017-06-14 13:50:04.751647	/	653659
2017-06-14 14:50:04.849307	/	653721
2017-06-14 15:50:04.917693	/	653791
2017-06-14 16:50:05.018859	/	653855
2017-06-14 17:50:05.118287	/	653948
2017-06-14 18:50:05.219385	/	654003
2017-06-14 19:50:05.320145	/	654061
2017-06-14 20:50:05.390842	/	654086
2017-06-14 21:50:05.482405	/	654130
2017-06-14 22:50:05.488459	/	654169
2017-06-14 23:50:05.498175	/	654208
2017-06-15 00:50:05.553974	/	654233
2017-06-15 01:50:05.584882	/	654291
2017-06-15 02:50:05.674366	/	654343
2017-06-15 03:50:05.762296	/	654407
2017-06-15 04:50:05.853909	/	654488
2017-06-15 05:50:05.898792	/	654644
2017-06-15 06:50:06.000030	/	654709
2017-06-15 07:50:06.099016	/	654790
2017-06-15 08:50:06.173047	/	654886
2017-06-15 09:50:06.271620	/	655060
2017-06-15 10:50:06.330342	/	655162
2017-06-15 11:50:06.411591	/	655253
2017-06-15 12:50:06.478960	/	655350
2017-06-15 13:50:06.524162	/	655418
2017-06-15 14:50:06.622215	/	655526
2017-06-15 15:50:06.645405	/	655631
2017-06-15 16:50:06.727964	/	655724
2017-06-15 17:50:06.826124	/	655808
2017-06-15 18:50:06.870760	/	655856
2017-06-15 19:50:06.970835	/	655890
2017-06-15 20:50:07.054128	/	655923
2017-06-15 21:50:07.149530	/	655944
2017-06-15 22:50:07.207309	/	656002
2017-06-15 23:50:07.306179	/	656087
2017-06-16 00:50:07.399216	/	656126
2017-06-16 01:50:07.496080	/	656169
2017-06-16 02:50:07.546120	/	656226
2017-06-16 03:50:07.643226	/	656315
2017-06-16 04:50:07.744524	/	656378
2017-06-16 05:50:07.828568	/	656497
2017-06-16 06:50:07.842219	/	656577
2017-06-16 07:50:07.923796	/	656643
2017-06-16 08:50:08.024907	/	656717
2017-06-16 09:50:08.119049	/	656784
2017-06-16 10:50:08.167187	/	656861
2017-06-16 11:50:08.268378	/	656937
2017-06-16 12:50:08.369076	/	657011
2017-06-16 13:50:08.470214	/	657100
2017-06-16 14:50:08.571516	/	657162
2017-06-16 15:50:08.667691	/	657218
2017-06-16 16:50:08.742496	/	657283
2017-06-16 17:50:08.843903	/	657359
2017-06-16 18:50:08.942174	/	657432
2017-06-16 19:50:08.951849	/	657441
2017-06-16 20:50:09.016031	/	657478
2017-06-16 21:50:09.041770	/	657508
2017-06-16 22:50:09.142372	/	657539
2017-06-16 23:50:09.243652	/	657570
2017-06-17 00:50:09.346371	/	657604
2017-06-17 01:50:09.417195	/	657632
2017-06-17 02:50:09.449816	/	657669
2017-06-17 03:50:09.544672	/	657705
2017-06-17 04:50:09.637179	/	657735
2017-06-17 05:50:09.707945	/	657766
2017-06-17 06:50:09.794220	/	657821
2017-06-17 07:50:09.836534	/	657938
2017-06-17 08:50:09.891872	/	657347
2017-06-17 09:50:09.986761	/	657370
2017-06-17 10:50:10.021377	/	657389
2017-06-17 11:50:10.105168	/	657429
2017-06-17 12:50:10.206397	/	657456
2017-06-17 13:50:10.294100	/	657422
2017-06-17 14:50:10.382884	/	657445
2017-06-17 15:50:10.472158	/	657470
2017-06-17 16:50:10.506424	/	657503
2017-06-17 17:50:10.607071	/	657530
2017-06-17 18:50:10.698655	/	657552
2017-06-17 19:50:10.736913	/	657588
2017-06-17 20:50:10.794442	/	657607
2017-06-17 21:50:10.893394	/	657627
2017-06-17 22:50:10.970400	/	657645
2017-06-17 23:50:11.026224	/	657671
2017-06-18 00:50:11.129017	/	657685
2017-06-18 01:50:11.142633	/	657700
2017-06-18 02:50:11.244159	/	657721
2017-06-18 03:50:11.329702	/	657743
2017-06-18 04:50:11.333886	/	657786
2017-06-18 05:50:11.435254	/	657813
2017-06-18 06:50:11.494383	/	657837
2017-06-18 07:50:11.595990	/	657884
2017-06-18 08:50:11.693205	/	657675
2017-06-18 09:50:11.793900	/	657711
2017-06-18 10:50:11.895243	/	657702
2017-06-18 11:50:11.996676	/	657796
2017-06-18 12:50:12.098128	/	657923
2017-06-18 13:50:12.150929	/	657950
2017-06-18 14:50:12.189793	/	657980
2017-06-18 15:50:12.281756	/	658030
2017-06-18 16:50:12.370288	/	658063
2017-06-18 17:50:12.382855	/	658091
2017-06-18 18:50:12.405809	/	658119
2017-06-18 19:50:12.482200	/	658156
2017-06-18 20:50:12.583331	/	658177
2017-06-18 21:50:12.682123	/	658208
2017-06-18 22:50:12.783190	/	658249
2017-06-18 23:50:12.844319	/	658285
2017-06-19 00:50:12.871057	/	658322
2017-06-19 01:50:12.972171	/	658370
2017-06-19 02:50:13.073270	/	658450
2017-06-19 03:50:13.174565	/	658520
2017-06-19 04:50:13.277422	/	658602
2017-06-19 05:50:13.338234	/	658703
2017-06-19 06:50:13.430521	/	658794
2017-06-19 07:50:13.470234	/	658873
2017-06-19 08:50:13.544454	/	658735
2017-06-19 09:50:13.645489	/	658833
2017-06-19 10:50:13.737072	/	658919
2017-06-19 11:50:13.790186	/	659003
